"date","location","new_cases","new_deaths","total_cases","total_deaths","percentage_cases_growth","days_since_100"
2020-02-25,"Afghanistan",0,0,1,0,0,0
2020-02-26,"Afghanistan",0,0,1,0,0,0
2020-02-27,"Afghanistan",0,0,1,0,0,0
2020-02-28,"Afghanistan",0,0,1,0,0,0
2020-02-29,"Afghanistan",0,0,1,0,0,0
2020-03-01,"Afghanistan",0,0,1,0,0,0
2020-03-02,"Afghanistan",0,0,1,0,0,0
2020-03-03,"Afghanistan",0,0,1,0,0,0
2020-03-04,"Afghanistan",0,0,1,0,0,0
2020-03-05,"Afghanistan",0,0,1,0,0,0
2020-03-06,"Afghanistan",0,0,1,0,0,0
2020-03-07,"Afghanistan",0,0,1,0,0,0
2020-03-08,"Afghanistan",3,0,4,0,3,0
2020-03-09,"Afghanistan",0,0,4,0,0,0
2020-03-10,"Afghanistan",0,0,4,0,0,0
2020-03-11,"Afghanistan",0,0,4,0,0,0
2020-03-12,"Afghanistan",3,0,7,0,0.75,0
2020-03-13,"Afghanistan",0,0,7,0,0,0
2020-03-14,"Afghanistan",0,0,7,0,0,0
2020-03-15,"Afghanistan",3,0,10,0,0.428571428571429,0
2020-03-16,"Afghanistan",6,0,16,0,0.6,0
2020-03-09,"Albania",0,0,2,0,0,0
2020-03-10,"Albania",0,0,2,0,0,0
2020-03-11,"Albania",8,0,10,0,4,0
2020-03-12,"Albania",0,0,10,0,0,0
2020-03-13,"Albania",13,0,23,0,1.3,0
2020-03-14,"Albania",10,0,33,1,0.434782608695652,0
2020-03-15,"Albania",5,0,38,1,0.151515151515152,0
2020-03-16,"Albania",4,0,42,1,0.105263157894737,0
2020-02-26,"Algeria",0,0,1,0,0,0
2020-02-27,"Algeria",0,0,1,0,0,0
2020-02-28,"Algeria",0,0,1,0,0,0
2020-02-29,"Algeria",0,0,1,0,0,0
2020-03-01,"Algeria",0,0,1,0,0,0
2020-03-02,"Algeria",0,0,1,0,0,0
2020-03-03,"Algeria",4,0,5,0,4,0
2020-03-04,"Algeria",0,0,5,0,0,0
2020-03-05,"Algeria",7,0,12,0,1.4,0
2020-03-06,"Algeria",0,0,12,0,0,0
2020-03-07,"Algeria",5,0,17,0,0.416666666666667,0
2020-03-08,"Algeria",0,0,17,0,0,0
2020-03-09,"Algeria",3,0,20,0,0.176470588235294,0
2020-03-10,"Algeria",0,0,20,0,0,0
2020-03-11,"Algeria",0,0,20,0,0,0
2020-03-12,"Algeria",5,0,25,1,0.25,0
2020-03-13,"Algeria",0,0,25,1,0,0
2020-03-14,"Algeria",1,1,26,2,0.04,0
2020-03-15,"Algeria",11,1,37,3,0.423076923076923,0
2020-03-16,"Algeria",12,0,49,3,0.324324324324324,0
2020-03-03,"Andorra",0,0,1,0,0,0
2020-03-04,"Andorra",0,0,1,0,0,0
2020-03-05,"Andorra",0,0,1,0,0,0
2020-03-06,"Andorra",0,0,1,0,0,0
2020-03-07,"Andorra",0,0,1,0,0,0
2020-03-08,"Andorra",0,0,1,0,0,0
2020-03-09,"Andorra",0,0,1,0,0,0
2020-03-10,"Andorra",0,0,1,0,0,0
2020-03-11,"Andorra",0,0,1,0,0,0
2020-03-12,"Andorra",0,0,1,0,0,0
2020-03-13,"Andorra",0,0,1,0,0,0
2020-03-14,"Andorra",1,0,2,0,1,0
2020-03-15,"Andorra",0,0,2,0,0,0
2020-03-16,"Andorra",0,0,2,0,0,0
2020-03-14,"Antigua and Barbuda",0,0,1,0,0,0
2020-03-15,"Antigua and Barbuda",0,0,1,0,0,0
2020-03-16,"Antigua and Barbuda",0,0,1,0,0,0
2020-03-04,"Argentina",0,0,1,0,0,0
2020-03-05,"Argentina",0,0,1,0,0,0
2020-03-06,"Argentina",0,0,1,0,0,0
2020-03-07,"Argentina",1,0,2,0,1,0
2020-03-08,"Argentina",7,0,9,1,3.5,0
2020-03-09,"Argentina",3,0,12,1,0.333333333333333,0
2020-03-10,"Argentina",0,0,12,1,0,0
2020-03-11,"Argentina",5,0,17,1,0.416666666666667,0
2020-03-12,"Argentina",2,0,19,1,0.117647058823529,0
2020-03-13,"Argentina",12,0,31,1,0.631578947368421,0
2020-03-14,"Argentina",3,1,34,2,0.0967741935483871,0
2020-03-15,"Argentina",11,0,45,2,0.323529411764706,0
2020-03-16,"Argentina",11,0,56,2,0.244444444444444,0
2020-03-02,"Armenia",0,0,1,0,0,0
2020-03-03,"Armenia",0,0,1,0,0,0
2020-03-04,"Armenia",0,0,1,0,0,0
2020-03-05,"Armenia",0,0,1,0,0,0
2020-03-06,"Armenia",0,0,1,0,0,0
2020-03-07,"Armenia",0,0,1,0,0,0
2020-03-08,"Armenia",0,0,1,0,0,0
2020-03-09,"Armenia",0,0,1,0,0,0
2020-03-10,"Armenia",0,0,1,0,0,0
2020-03-11,"Armenia",0,0,1,0,0,0
2020-03-12,"Armenia",0,0,1,0,0,0
2020-03-13,"Armenia",0,0,1,0,0,0
2020-03-14,"Armenia",7,0,8,0,7,0
2020-03-15,"Armenia",0,0,8,0,0,0
2020-03-16,"Armenia",18,0,26,0,2.25,0
2020-01-25,"Australia",0,0,3,0,0,0
2020-01-26,"Australia",1,0,4,0,0.333333333333333,0
2020-01-27,"Australia",0,0,4,0,0,0
2020-01-28,"Australia",1,0,5,0,0.25,0
2020-01-29,"Australia",2,0,7,0,0.4,0
2020-01-30,"Australia",0,0,7,0,0,0
2020-01-31,"Australia",2,0,9,0,0.285714285714286,0
2020-02-01,"Australia",3,0,12,0,0.333333333333333,0
2020-02-02,"Australia",0,0,12,0,0,0
2020-02-03,"Australia",0,0,12,0,0,0
2020-02-04,"Australia",0,0,12,0,0,0
2020-02-05,"Australia",1,0,13,0,0.0833333333333333,0
2020-02-06,"Australia",1,0,14,0,0.0769230769230769,0
2020-02-07,"Australia",1,0,15,0,0.0714285714285714,0
2020-02-08,"Australia",0,0,15,0,0,0
2020-02-09,"Australia",0,0,15,0,0,0
2020-02-10,"Australia",0,0,15,0,0,0
2020-02-11,"Australia",0,0,15,0,0,0
2020-02-12,"Australia",0,0,15,0,0,0
2020-02-13,"Australia",0,0,15,0,0,0
2020-02-14,"Australia",0,0,15,0,0,0
2020-02-15,"Australia",0,0,15,0,0,0
2020-02-16,"Australia",0,0,15,0,0,0
2020-02-17,"Australia",0,0,15,0,0,0
2020-02-18,"Australia",0,0,15,0,0,0
2020-02-19,"Australia",0,0,15,0,0,0
2020-02-20,"Australia",0,0,15,0,0,0
2020-02-21,"Australia",2,0,17,0,0.133333333333333,0
2020-02-22,"Australia",4,0,21,0,0.235294117647059,0
2020-02-23,"Australia",1,0,22,0,0.0476190476190476,0
2020-02-24,"Australia",0,0,22,0,0,0
2020-02-25,"Australia",0,0,22,0,0,0
2020-02-26,"Australia",1,0,23,0,0.0454545454545455,0
2020-02-27,"Australia",0,0,23,0,0,0
2020-02-28,"Australia",0,0,23,0,0,0
2020-02-29,"Australia",1,0,24,0,0.0434782608695652,0
2020-03-01,"Australia",1,0,25,0,0.0416666666666667,0
2020-03-02,"Australia",2,0,27,1,0.08,0
2020-03-03,"Australia",6,0,33,1,0.222222222222222,0
2020-03-04,"Australia",10,0,43,1,0.303030303030303,0
2020-03-05,"Australia",14,0,57,1,0.325581395348837,0
2020-03-06,"Australia",0,1,57,2,0,0
2020-03-07,"Australia",5,0,62,2,0.087719298245614,0
2020-03-08,"Australia",12,1,74,3,0.193548387096774,0
2020-03-09,"Australia",3,0,77,3,0.0405405405405405,0
2020-03-10,"Australia",15,0,92,3,0.194805194805195,0
2020-03-11,"Australia",20,0,112,3,0.217391304347826,1
2020-03-12,"Australia",10,0,122,3,0.0892857142857143,2
2020-03-13,"Australia",18,0,140,3,0.147540983606557,3
2020-03-14,"Australia",57,0,197,3,0.407142857142857,4
2020-03-15,"Australia",52,0,249,3,0.263959390862944,5
2020-03-16,"Australia",49,2,298,5,0.196787148594378,6
2020-02-26,"Austria",0,0,2,0,0,0
2020-02-27,"Austria",0,0,2,0,0,0
2020-02-28,"Austria",2,0,4,0,1,0
2020-02-29,"Austria",1,0,5,0,0.25,0
2020-03-01,"Austria",5,0,10,0,1,0
2020-03-02,"Austria",0,0,10,0,0,0
2020-03-03,"Austria",8,0,18,0,0.8,0
2020-03-04,"Austria",6,0,24,0,0.333333333333333,0
2020-03-05,"Austria",13,0,37,0,0.541666666666667,0
2020-03-06,"Austria",10,0,47,0,0.27027027027027,0
2020-03-07,"Austria",19,0,66,0,0.404255319148936,0
2020-03-08,"Austria",38,0,104,0,0.575757575757576,1
2020-03-09,"Austria",8,0,112,0,0.0769230769230769,2
2020-03-10,"Austria",19,0,131,0,0.169642857142857,3
2020-03-11,"Austria",51,0,182,0,0.389312977099237,4
2020-03-12,"Austria",120,0,302,0,0.659340659340659,5
2020-03-13,"Austria",59,0,361,1,0.195364238410596,6
2020-03-14,"Austria",143,0,504,1,0.39612188365651,7
2020-03-15,"Austria",296,0,800,1,0.587301587301587,8
2020-03-16,"Austria",159,0,959,1,0.19875,9
2020-03-01,"Azerbaijan",0,0,3,0,0,0
2020-03-02,"Azerbaijan",0,0,3,0,0,0
2020-03-03,"Azerbaijan",0,0,3,0,0,0
2020-03-04,"Azerbaijan",0,0,3,0,0,0
2020-03-05,"Azerbaijan",0,0,3,0,0,0
2020-03-06,"Azerbaijan",0,0,3,0,0,0
2020-03-07,"Azerbaijan",6,0,9,0,2,0
2020-03-08,"Azerbaijan",0,0,9,0,0,0
2020-03-09,"Azerbaijan",0,0,9,0,0,0
2020-03-10,"Azerbaijan",0,0,9,0,0,0
2020-03-11,"Azerbaijan",0,0,9,0,0,0
2020-03-12,"Azerbaijan",0,0,9,0,0,0
2020-03-13,"Azerbaijan",2,0,11,0,0.222222222222222,0
2020-03-14,"Azerbaijan",0,0,11,0,0,0
2020-03-15,"Azerbaijan",8,0,19,0,0.727272727272727,0
2020-03-16,"Azerbaijan",0,0,19,0,0,0
2020-02-25,"Bahrain",0,0,8,0,0,0
2020-02-26,"Bahrain",18,0,26,0,2.25,0
2020-02-27,"Bahrain",7,0,33,0,0.269230769230769,0
2020-02-28,"Bahrain",0,0,33,0,0,0
2020-02-29,"Bahrain",5,0,38,0,0.151515151515152,0
2020-03-01,"Bahrain",2,0,40,0,0.0526315789473684,0
2020-03-02,"Bahrain",7,0,47,0,0.175,0
2020-03-03,"Bahrain",2,0,49,0,0.0425531914893617,0
2020-03-04,"Bahrain",0,0,49,0,0,0
2020-03-05,"Bahrain",0,0,49,0,0,0
2020-03-06,"Bahrain",0,0,49,0,0,0
2020-03-07,"Bahrain",0,0,49,0,0,0
2020-03-08,"Bahrain",7,0,56,0,0.142857142857143,0
2020-03-09,"Bahrain",23,0,79,0,0.410714285714286,0
2020-03-10,"Bahrain",30,0,109,0,0.379746835443038,1
2020-03-11,"Bahrain",1,0,110,0,0.00917431192660551,2
2020-03-12,"Bahrain",79,0,189,0,0.718181818181818,3
2020-03-13,"Bahrain",6,0,195,0,0.0317460317460317,4
2020-03-14,"Bahrain",15,0,210,0,0.0769230769230769,5
2020-03-15,"Bahrain",1,0,211,0,0.00476190476190476,6
2020-03-16,"Bahrain",10,0,221,1,0.0473933649289099,7
2020-03-09,"Bangladesh",0,0,3,0,0,0
2020-03-10,"Bangladesh",0,0,3,0,0,0
2020-03-11,"Bangladesh",0,0,3,0,0,0
2020-03-12,"Bangladesh",0,0,3,0,0,0
2020-03-13,"Bangladesh",0,0,3,0,0,0
2020-03-14,"Bangladesh",0,0,3,0,0,0
2020-03-15,"Bangladesh",0,0,3,0,0,0
2020-03-16,"Bangladesh",2,0,5,0,0.666666666666667,0
2020-02-28,"Belarus",0,0,1,0,0,0
2020-02-29,"Belarus",0,0,1,0,0,0
2020-03-01,"Belarus",0,0,1,0,0,0
2020-03-02,"Belarus",0,0,1,0,0,0
2020-03-03,"Belarus",0,0,1,0,0,0
2020-03-04,"Belarus",0,0,1,0,0,0
2020-03-05,"Belarus",5,0,6,0,5,0
2020-03-06,"Belarus",0,0,6,0,0,0
2020-03-07,"Belarus",0,0,6,0,0,0
2020-03-08,"Belarus",0,0,6,0,0,0
2020-03-09,"Belarus",0,0,6,0,0,0
2020-03-10,"Belarus",0,0,6,0,0,0
2020-03-11,"Belarus",3,0,9,0,0.5,0
2020-03-12,"Belarus",3,0,12,0,0.333333333333333,0
2020-03-13,"Belarus",0,0,12,0,0,0
2020-03-14,"Belarus",9,0,21,0,0.75,0
2020-03-15,"Belarus",0,0,21,0,0,0
2020-03-16,"Belarus",15,0,36,0,0.714285714285714,0
2020-02-05,"Belgium",0,0,1,0,0,0
2020-02-06,"Belgium",0,0,1,0,0,0
2020-02-07,"Belgium",0,0,1,0,0,0
2020-02-08,"Belgium",0,0,1,0,0,0
2020-02-09,"Belgium",0,0,1,0,0,0
2020-02-10,"Belgium",0,0,1,0,0,0
2020-02-11,"Belgium",0,0,1,0,0,0
2020-02-12,"Belgium",0,0,1,0,0,0
2020-02-13,"Belgium",0,0,1,0,0,0
2020-02-14,"Belgium",0,0,1,0,0,0
2020-02-15,"Belgium",0,0,1,0,0,0
2020-02-16,"Belgium",0,0,1,0,0,0
2020-02-17,"Belgium",0,0,1,0,0,0
2020-02-18,"Belgium",0,0,1,0,0,0
2020-02-19,"Belgium",0,0,1,0,0,0
2020-02-20,"Belgium",0,0,1,0,0,0
2020-02-21,"Belgium",0,0,1,0,0,0
2020-02-22,"Belgium",0,0,1,0,0,0
2020-02-23,"Belgium",0,0,1,0,0,0
2020-02-24,"Belgium",0,0,1,0,0,0
2020-02-25,"Belgium",0,0,1,0,0,0
2020-02-26,"Belgium",0,0,1,0,0,0
2020-02-27,"Belgium",0,0,1,0,0,0
2020-02-28,"Belgium",0,0,1,0,0,0
2020-02-29,"Belgium",0,0,1,0,0,0
2020-03-01,"Belgium",0,0,1,0,0,0
2020-03-02,"Belgium",0,0,1,0,0,0
2020-03-03,"Belgium",7,0,8,0,7,0
2020-03-04,"Belgium",0,0,8,0,0,0
2020-03-05,"Belgium",15,0,23,0,1.875,0
2020-03-06,"Belgium",27,0,50,0,1.17391304347826,0
2020-03-07,"Belgium",59,0,109,0,1.18,1
2020-03-08,"Belgium",60,0,169,0,0.55045871559633,2
2020-03-09,"Belgium",31,0,200,0,0.183431952662722,3
2020-03-10,"Belgium",39,0,239,0,0.195,4
2020-03-11,"Belgium",28,0,267,0,0.117154811715481,5
2020-03-12,"Belgium",47,0,314,0,0.176029962546816,6
2020-03-13,"Belgium",0,0,314,0,0,7
2020-03-14,"Belgium",285,0,599,0,0.907643312101911,8
2020-03-15,"Belgium",90,0,689,0,0.15025041736227,9
2020-03-16,"Belgium",396,0,1085,5,0.574746008708273,10
2020-03-06,"Bhutan",0,0,1,0,0,0
2020-03-07,"Bhutan",0,0,1,0,0,0
2020-03-08,"Bhutan",0,0,1,0,0,0
2020-03-09,"Bhutan",0,0,1,0,0,0
2020-03-10,"Bhutan",0,0,1,0,0,0
2020-03-11,"Bhutan",0,0,1,0,0,0
2020-03-12,"Bhutan",0,0,1,0,0,0
2020-03-13,"Bhutan",0,0,1,0,0,0
2020-03-14,"Bhutan",0,0,1,0,0,0
2020-03-15,"Bhutan",0,0,1,0,0,0
2020-03-16,"Bhutan",0,0,1,0,0,0
2020-03-11,"Bolivia",0,0,2,0,0,0
2020-03-12,"Bolivia",0,0,2,0,0,0
2020-03-13,"Bolivia",1,0,3,0,0.5,0
2020-03-14,"Bolivia",0,0,3,0,0,0
2020-03-15,"Bolivia",0,0,3,0,0,0
2020-03-16,"Bolivia",8,0,11,0,2.66666666666667,0
2020-03-05,"Bosnia and Herzegovina",0,0,2,0,0,0
2020-03-06,"Bosnia and Herzegovina",0,0,2,0,0,0
2020-03-07,"Bosnia and Herzegovina",0,0,2,0,0,0
2020-03-08,"Bosnia and Herzegovina",0,0,2,0,0,0
2020-03-09,"Bosnia and Herzegovina",0,0,2,0,0,0
2020-03-10,"Bosnia and Herzegovina",0,0,2,0,0,0
2020-03-11,"Bosnia and Herzegovina",2,0,4,0,1,0
2020-03-12,"Bosnia and Herzegovina",0,0,4,0,0,0
2020-03-13,"Bosnia and Herzegovina",0,0,4,0,0,0
2020-03-14,"Bosnia and Herzegovina",7,0,11,0,1.75,0
2020-03-15,"Bosnia and Herzegovina",7,0,18,0,0.636363636363636,0
2020-03-16,"Bosnia and Herzegovina",0,0,18,0,0,0
2020-02-27,"Brazil",0,0,1,0,0,0
2020-02-28,"Brazil",0,0,1,0,0,0
2020-02-29,"Brazil",0,0,1,0,0,0
2020-03-01,"Brazil",1,0,2,0,1,0
2020-03-02,"Brazil",0,0,2,0,0,0
2020-03-03,"Brazil",0,0,2,0,0,0
2020-03-04,"Brazil",0,0,2,0,0,0
2020-03-05,"Brazil",1,0,3,0,0.5,0
2020-03-06,"Brazil",4,0,7,0,1.33333333333333,0
2020-03-07,"Brazil",6,0,13,0,0.857142857142857,0
2020-03-08,"Brazil",6,0,19,0,0.461538461538462,0
2020-03-09,"Brazil",6,0,25,0,0.315789473684211,0
2020-03-10,"Brazil",0,0,25,0,0,0
2020-03-11,"Brazil",9,0,34,0,0.36,0
2020-03-12,"Brazil",18,0,52,0,0.529411764705882,0
2020-03-13,"Brazil",25,0,77,0,0.480769230769231,0
2020-03-14,"Brazil",21,0,98,0,0.272727272727273,0
2020-03-15,"Brazil",23,0,121,0,0.23469387755102,1
2020-03-16,"Brazil",79,0,200,0,0.652892561983471,2
2020-03-10,"Brunei",0,0,1,0,0,0
2020-03-11,"Brunei",0,0,1,0,0,0
2020-03-12,"Brunei",11,0,12,0,11,0
2020-03-13,"Brunei",0,0,12,0,0,0
2020-03-14,"Brunei",13,0,25,0,1.08333333333333,0
2020-03-15,"Brunei",15,0,40,0,0.6,0
2020-03-16,"Brunei",10,0,50,0,0.25,0
2020-03-08,"Bulgaria",0,0,2,0,0,0
2020-03-09,"Bulgaria",2,0,4,0,1,0
2020-03-10,"Bulgaria",0,0,4,0,0,0
2020-03-11,"Bulgaria",2,0,6,0,0.5,0
2020-03-12,"Bulgaria",1,0,7,1,0.166666666666667,0
2020-03-13,"Bulgaria",0,0,7,1,0,0
2020-03-14,"Bulgaria",0,0,7,1,0,0
2020-03-15,"Bulgaria",36,1,43,2,5.14285714285714,0
2020-03-16,"Bulgaria",8,0,51,2,0.186046511627907,0
2020-03-11,"Burkina Faso",0,0,2,0,0,0
2020-03-12,"Burkina Faso",0,0,2,0,0,0
2020-03-13,"Burkina Faso",0,0,2,0,0,0
2020-03-14,"Burkina Faso",0,0,2,0,0,0
2020-03-15,"Burkina Faso",1,0,3,0,0.5,0
2020-03-16,"Burkina Faso",0,0,3,0,0,0
2020-01-28,"Cambodia",0,0,1,0,0,0
2020-01-29,"Cambodia",0,0,1,0,0,0
2020-01-30,"Cambodia",0,0,1,0,0,0
2020-01-31,"Cambodia",0,0,1,0,0,0
2020-02-01,"Cambodia",0,0,1,0,0,0
2020-02-02,"Cambodia",0,0,1,0,0,0
2020-02-03,"Cambodia",0,0,1,0,0,0
2020-02-04,"Cambodia",0,0,1,0,0,0
2020-02-05,"Cambodia",0,0,1,0,0,0
2020-02-06,"Cambodia",0,0,1,0,0,0
2020-02-07,"Cambodia",0,0,1,0,0,0
2020-02-08,"Cambodia",0,0,1,0,0,0
2020-02-09,"Cambodia",0,0,1,0,0,0
2020-02-10,"Cambodia",0,0,1,0,0,0
2020-02-11,"Cambodia",0,0,1,0,0,0
2020-02-12,"Cambodia",0,0,1,0,0,0
2020-02-13,"Cambodia",0,0,1,0,0,0
2020-02-14,"Cambodia",0,0,1,0,0,0
2020-02-15,"Cambodia",0,0,1,0,0,0
2020-02-16,"Cambodia",0,0,1,0,0,0
2020-02-17,"Cambodia",0,0,1,0,0,0
2020-02-18,"Cambodia",0,0,1,0,0,0
2020-02-19,"Cambodia",0,0,1,0,0,0
2020-02-20,"Cambodia",0,0,1,0,0,0
2020-02-21,"Cambodia",0,0,1,0,0,0
2020-02-22,"Cambodia",0,0,1,0,0,0
2020-02-23,"Cambodia",0,0,1,0,0,0
2020-02-24,"Cambodia",0,0,1,0,0,0
2020-02-25,"Cambodia",0,0,1,0,0,0
2020-02-26,"Cambodia",0,0,1,0,0,0
2020-02-27,"Cambodia",0,0,1,0,0,0
2020-02-28,"Cambodia",0,0,1,0,0,0
2020-02-29,"Cambodia",0,0,1,0,0,0
2020-03-01,"Cambodia",0,0,1,0,0,0
2020-03-02,"Cambodia",0,0,1,0,0,0
2020-03-03,"Cambodia",0,0,1,0,0,0
2020-03-04,"Cambodia",0,0,1,0,0,0
2020-03-05,"Cambodia",0,0,1,0,0,0
2020-03-06,"Cambodia",0,0,1,0,0,0
2020-03-07,"Cambodia",0,0,1,0,0,0
2020-03-08,"Cambodia",1,0,2,0,1,0
2020-03-09,"Cambodia",0,0,2,0,0,0
2020-03-10,"Cambodia",0,0,2,0,0,0
2020-03-11,"Cambodia",1,0,3,0,0.5,0
2020-03-12,"Cambodia",0,0,3,0,0,0
2020-03-13,"Cambodia",2,0,5,0,0.666666666666667,0
2020-03-14,"Cambodia",2,0,7,0,0.4,0
2020-03-15,"Cambodia",0,0,7,0,0,0
2020-03-16,"Cambodia",5,0,12,0,0.714285714285714,0
2020-03-06,"Cameroon",0,0,1,0,0,0
2020-03-07,"Cameroon",1,0,2,0,1,0
2020-03-08,"Cameroon",0,0,2,0,0,0
2020-03-09,"Cameroon",0,0,2,0,0,0
2020-03-10,"Cameroon",0,0,2,0,0,0
2020-03-11,"Cameroon",0,0,2,0,0,0
2020-03-12,"Cameroon",0,0,2,0,0,0
2020-03-13,"Cameroon",0,0,2,0,0,0
2020-03-14,"Cameroon",0,0,2,0,0,0
2020-03-15,"Cameroon",1,0,3,0,0.5,0
2020-03-16,"Cameroon",0,0,3,0,0,0
2020-01-27,"Canada",0,0,1,0,0,0
2020-01-28,"Canada",1,0,2,0,1,0
2020-01-29,"Canada",1,0,3,0,0.5,0
2020-01-30,"Canada",0,0,3,0,0,0
2020-01-31,"Canada",0,0,3,0,0,0
2020-02-01,"Canada",1,0,4,0,0.333333333333333,0
2020-02-02,"Canada",0,0,4,0,0,0
2020-02-03,"Canada",0,0,4,0,0,0
2020-02-04,"Canada",0,0,4,0,0,0
2020-02-05,"Canada",1,0,5,0,0.25,0
2020-02-06,"Canada",0,0,5,0,0,0
2020-02-07,"Canada",2,0,7,0,0.4,0
2020-02-08,"Canada",0,0,7,0,0,0
2020-02-09,"Canada",0,0,7,0,0,0
2020-02-10,"Canada",0,0,7,0,0,0
2020-02-11,"Canada",0,0,7,0,0,0
2020-02-12,"Canada",0,0,7,0,0,0
2020-02-13,"Canada",0,0,7,0,0,0
2020-02-14,"Canada",0,0,7,0,0,0
2020-02-15,"Canada",0,0,7,0,0,0
2020-02-16,"Canada",0,0,7,0,0,0
2020-02-17,"Canada",0,0,7,0,0,0
2020-02-18,"Canada",1,0,8,0,0.142857142857143,0
2020-02-19,"Canada",0,0,8,0,0,0
2020-02-20,"Canada",0,0,8,0,0,0
2020-02-21,"Canada",0,0,8,0,0,0
2020-02-22,"Canada",0,0,8,0,0,0
2020-02-23,"Canada",1,0,9,0,0.125,0
2020-02-24,"Canada",0,0,9,0,0,0
2020-02-25,"Canada",1,0,10,0,0.111111111111111,0
2020-02-26,"Canada",0,0,10,0,0,0
2020-02-27,"Canada",1,0,11,0,0.1,0
2020-02-28,"Canada",0,0,11,0,0,0
2020-02-29,"Canada",3,0,14,0,0.272727272727273,0
2020-03-01,"Canada",5,0,19,0,0.357142857142857,0
2020-03-02,"Canada",0,0,19,0,0,0
2020-03-03,"Canada",8,0,27,0,0.421052631578947,0
2020-03-04,"Canada",3,0,30,0,0.111111111111111,0
2020-03-05,"Canada",0,0,30,0,0,0
2020-03-06,"Canada",15,0,45,0,0.5,0
2020-03-07,"Canada",6,0,51,0,0.133333333333333,0
2020-03-08,"Canada",6,0,57,0,0.117647058823529,0
2020-03-09,"Canada",5,0,62,0,0.087719298245614,0
2020-03-10,"Canada",15,0,77,0,0.241935483870968,0
2020-03-11,"Canada",16,0,93,1,0.207792207792208,0
2020-03-12,"Canada",0,0,93,1,0,0
2020-03-13,"Canada",45,0,138,1,0.483870967741935,1
2020-03-14,"Canada",38,0,176,1,0.27536231884058,2
2020-03-15,"Canada",68,0,244,1,0.386363636363636,3
2020-03-16,"Canada",60,0,304,1,0.245901639344262,4
2020-03-14,"Cayman Islands",0,0,1,0,0,0
2020-03-15,"Cayman Islands",0,0,1,0,0,0
2020-03-16,"Cayman Islands",0,0,1,1,0,0
2020-03-15,"Central African Republic",0,0,1,0,0,0
2020-03-16,"Central African Republic",0,0,1,0,0,0
2020-03-04,"Chile",0,0,1,0,0,0
2020-03-05,"Chile",0,0,1,0,0,0
2020-03-06,"Chile",0,0,1,0,0,0
2020-03-07,"Chile",4,0,5,0,4,0
2020-03-08,"Chile",0,0,5,0,0,0
2020-03-09,"Chile",5,0,10,0,1,0
2020-03-10,"Chile",3,0,13,0,0.3,0
2020-03-11,"Chile",4,0,17,0,0.307692307692308,0
2020-03-12,"Chile",6,0,23,0,0.352941176470588,0
2020-03-13,"Chile",10,0,33,0,0.434782608695652,0
2020-03-14,"Chile",10,0,43,0,0.303030303030303,0
2020-03-15,"Chile",18,0,61,0,0.418604651162791,0
2020-03-16,"Chile",14,0,75,0,0.229508196721311,0
2020-01-21,"China",0,0,278,6,0,0
2020-01-22,"China",32,0,310,6,0.115107913669065,1
2020-01-23,"China",264,11,574,17,0.851612903225806,2
2020-01-24,"China",261,8,835,25,0.454703832752613,3
2020-01-25,"China",462,16,1297,41,0.553293413173653,4
2020-01-26,"China",688,15,1985,56,0.530454895913647,5
2020-01-27,"China",776,24,2761,80,0.390931989924433,6
2020-01-28,"China",1776,26,4537,106,0.643245201014125,7
2020-01-29,"China",1460,26,5997,132,0.321798545294247,8
2020-01-30,"China",1739,38,7736,170,0.289978322494581,9
2020-01-31,"China",1984,43,9720,213,0.2564632885212,10
2020-02-01,"China",2101,46,11821,259,0.216152263374486,11
2020-02-02,"China",2590,45,14411,304,0.219101598849505,12
2020-02-03,"China",2827,57,17238,361,0.196169592672264,13
2020-02-04,"China",3233,64,20471,425,0.18755075994895,14
2020-02-05,"China",3892,66,24363,491,0.190122612476186,15
2020-02-06,"China",3697,73,28060,564,0.15174650084144,16
2020-02-07,"China",3151,73,31211,637,0.112295081967213,17
2020-02-08,"China",3387,86,34598,723,0.10851943225145,18
2020-02-09,"China",2653,89,37251,812,0.0766807329903463,19
2020-02-10,"China",2984,97,40235,909,0.0801052320743067,20
2020-02-11,"China",2473,108,42708,1017,0.0614638995899093,21
2020-02-12,"China",2022,97,44730,1114,0.0473447597639786,22
2020-02-13,"China",1820,254,46550,1368,0.0406885758998435,23
2020-02-14,"China",1998,13,48548,1381,0.042921589688507,24
2020-02-15,"China",1506,143,50054,1524,0.031020845348933,25
2020-02-16,"China",1120,142,51174,1666,0.0223758340991729,26
2020-02-17,"China",19461,106,70635,1772,0.38029077265799,27
2020-02-18,"China",1893,98,72528,1870,0.0267997451688257,28
2020-02-19,"China",1752,136,74280,2006,0.0241561879549967,29
2020-02-20,"China",395,115,74675,2121,0.00531771674744211,30
2020-02-21,"China",894,118,75569,2239,0.0119718781386006,31
2020-02-22,"China",823,109,76392,2348,0.0108907091532242,32
2020-02-23,"China",650,97,77042,2445,0.00850874437113834,33
2020-02-24,"China",220,150,77262,2595,0.00285558526518003,34
2020-02-25,"China",518,71,77780,2666,0.00670446014858533,35
2020-02-26,"China",411,52,78191,2718,0.00528413473900746,36
2020-02-27,"China",439,29,78630,2747,0.00561445690680513,37
2020-02-28,"China",331,44,78961,2791,0.00420958921531222,38
2020-02-29,"China",433,47,79394,2838,0.00548371981104596,39
